icao24,origin_country,velocity,on_ground
c0424e,Canada,230.68,False
789266,China,207.58,False
789268,China,251.11,False
aaacc3,United States,232.87,False
71c561,Republic of Korea,293.08,False
39ba67,France,43.49,False
4020d3,United Kingdom,38.89,False
3c4dd7,Germany,198.97,False
aaad49,United States,235.84,False
80146d,India,128.94,False
a6bba3,United States,218.37,False
3c4dcb,Germany,224.8,False
a74541,United States,159.12,False
a67ef1,United States,50.67,False
add7a5,United States,50.41,False
a4d22a,United States,101.65,False
a8c840,United States,144.38,False
ad87aa,United States,157.48,False
ad0d35,United States,111.82,False
a5f208,United States,214.61,False
440488,Austria,229.89,False
a4e571,United States,162.62,False
c0550c,Canada,76.86,False
4cc4d2,Iceland,133.53,False
3c4dcc,Germany,172.27,False
3444cc,Spain,237.91,False
3444ca,Spain,226.94,False
a3b268,United States,140.99,False
acda02,United States,249.32,False
49072a,Portugal,33.55,False
7c81cf,Australia,71.25,False
a8785b,United States,244.02,False
3444d0,Spain,250.31,False
a8785d,United States,54.53,False
3444d1,Spain,225.56,False
add7c9,United States,187.15,False
a30bf7,United States,52.81,False
aced2f,United States,46.71,False
a43eed,United States,8.23,True
80145d,India,194.2,False
80145e,India,188.17,False
80145c,India,202.75,False
a2ebbd,United States,237.23,False
aced21,United States,221.51,False
3444c9,Spain,213.96,False
a24267,United States,39.0,False
ac67fc,United States,267.24,False
a73220,United States,190.2,False
a7eec8,United States,84.38,False
3d275b,Germany,56.39,False
801470,India,204.38,False
aa295d,United States,1.8,True
abba43,United States,227.08,False
440452,Austria,239.16,False
a027ca,United States,0.0,True
009d4a,South Africa,148.82,False
aa0300,United States,210.84,False
ac41ab,United States,235.81,False
a79ea8,United States,121.91,False
aa1635,United States,180.7,False
3feb72,Germany,35.68,False
aa6fca,United States,155.18,False
a014b5,United States,224.82,False
778567,Syrian Arab Republic,268.13,False
a3c549,United States,246.63,False
c06817,Canada,153.51,False
aaad8f,United States,223.7,False
aaad9c,United States,70.35,False
a54bab,United States,217.03,False
440479,Austria,48.53,False
a63864,United States,288.6,False
ac41ce,United States,221.28,False
a3d87d,United States,0.0,True
3e4719,Germany,170.71,False
a3627d,United States,237.68,False
407c16,United Kingdom,75.06,False
abba55,United States,37.57,False
a55ef3,United States,190.27,False
44046d,Austria,192.96,False
a6384c,United States,48.88,False
a3c562,United States,69.42,False
3c4dc4,Germany,208.36,False
a9c0d2,United States,55.69,False
3c4dc8,Germany,209.38,False
3c4dc7,Germany,169.8,False
a8a0f9,United States,257.13,False
acda41,United States,170.94,False
ac8a78,United States,34.32,False
3c4dc2,Germany,199.33,False
ac41f3,United States,0.0,True
adb247,United States,45.51,False
aca57a,United States,75.12,False
4a482d,Romania,218.02,False
440411,Austria,78.53,False
e4a0d2,Brazil,171.95,False
ac4279,United States,108.21,False
a267f0,United States,42.2,False
a54d06,United States,54.53,False
a30d18,United States,171.54,False
a04a49,United States,0.06,True
407ad7,United Kingdom,72.82,False
a54d03,United States,54.41,False
a121b2,United States,48.83,False
407ad3,United Kingdom,41.56,False
0d04df,Mexico,239.46,False
a30d04,United States,197.02,False
a014c9,United States,202.33,False
407ac3,United Kingdom,233.31,False
873028,Japan,123.0,False
407ac1,United Kingdom,206.34,False
a16a02,United States,243.16,False
407aaf,United Kingdom,199.95,False
06a1ce,Qatar,217.71,False
a54d0a,United States,51.41,False
440425,Austria,223.35,False
a027fa,United States,196.7,False
a8b56f,United States,227.27,False
a8fbf1,United States,41.16,False
a3d7e4,United States,225.5,False
ac429b,United States,4.63,True
a0ad1b,United States,222.6,False
a04a33,United States,122.03,False
a7456c,United States,197.37,False
a001f9,United States,140.76,False
c066fb,Canada,242.16,False
4bb844,Turkey,247.98,False
4bb841,Turkey,224.51,False
a29d80,United States,80.33,False
a28a53,United States,83.97,False
06a1ec,Qatar,241.37,False
a2b7f5,United States,262.3,False
a9854e,United States,116.18,False
a1cd4e,United States,86.36,False
c053ba,Canada,214.84,False
a7dbaa,United States,176.46,False
a28a2c,United States,185.86,False
a30d55,United States,159.81,False
3d1467,Germany,64.9,False
4bb853,Turkey,250.06,False
4bb854,Turkey,211.48,False
4bb861,Turkey,256.53,False
ab34a6,United States,245.19,False
4bb84d,Turkey,179.13,False
4bb84e,Turkey,222.87,False
ab34a7,United States,238.19,False
343386,Spain,227.63,False
adb29c,United States,8.23,True
a04a4d,United States,5.66,True
a2b7cd,United States,276.25,False
34469a,Spain,217.93,False
a98539,United States,208.46,False
ac67d7,United States,27.35,False
ab7d44,United States,35.24,False
aa1568,United States,179.42,False
a28a20,United States,35.33,False
a254d8,United States,228.78,False
ab34c9,United States,74.85,False
344696,Spain,167.37,False
710d9c,Saudi Arabia,228.69,False
aa6efa,United States,127.87,False
344698,Spain,219.42,False
aa01b3,United States,163.11,False
46a5e2,Greece,236.22,False
344695,Spain,0.0,True
46a5e1,Greece,217.33,False
46a5e4,Greece,237.31,False
46a5e3,Greece,226.9,False
4882a0,Poland,58.65,False
344691,Spain,259.08,False
aa01b5,United States,81.21,False
4cc52e,Iceland,163.48,False
46a5e7,Greece,238.04,False
4cc52b,Iceland,148.27,False
a91d26,United States,48.82,False
acb82c,United States,263.22,False
4cc52d,Iceland,247.71,False
789275,China,221.63,False
a2a4fc,United States,75.16,False
a877d3,United States,176.24,False
a5f1a5,United States,64.21,False
a494eb,United States,223.81,False
aa4a1d,United States,162.97,False
4882a6,Poland,59.52,False
789270,China,77.67,False
aa5d60,United States,232.08,False
4402f1,Austria,221.3,False
a744b3,United States,239.22,False
4402f0,Austria,245.13,False
ad8835,United States,255.01,False
aa01a6,United States,54.53,False
a2da59,United States,260.55,False
ac4210,United States,64.31,False
4402db,Austria,245.65,False
385d17,France,56.92,False
789286,China,211.09,False
4cc53a,Iceland,220.63,False
4cc547,Iceland,239.76,False
789285,China,201.72,False
a494e9,United States,240.27,False
c066dd,Canada,232.07,False
504e77,Republic of Moldova,217.9,False
ab3564,United States,115.04,False
4bb869,Turkey,224.11,False
504e72,Republic of Moldova,207.22,False
4bb867,Turkey,235.31,False
4cc50f,Iceland,212.3,False
4bb864,Turkey,222.19,False
78927c,China,155.36,False
4bb863,Turkey,222.33,False
ac5544,United States,34.71,False
789297,China,6.94,True
ab355c,United States,178.19,False
ad752d,United States,5.66,False
a6aa37,United States,73.97,False
a4d1bf,United States,49.9,False
789291,China,0.77,True
c066f0,Canada,0.0,True
789295,China,151.87,False
a121ec,United States,44.9,False
3d26e1,Germany,56.67,False
aca50a,United States,88.81,False
e88f29,Paraguay,86.02,False
78928f,China,1.54,True
504e65,Republic of Moldova,230.99,False
4bb879,Turkey,225.77,False
a65a4d,United States,52.51,False
4bb875,Turkey,241.3,False
adc504,United States,43.48,False
adc506,United States,56.41,False
4bb874,Turkey,224.19,False
a1ba59,United States,176.83,False
a77a32,United States,203.72,False
3d13c5,Germany,66.75,False
a494c5,United States,247.36,False
4bb86e,Turkey,232.23,False
a6bd51,United States,64.39,False
a30d6b,United States,199.12,False
4bb86c,Turkey,239.79,False
a9d59f,United States,222.04,False
3ce18f,Germany,229.06,False
a2b919,United States,11.32,True
adc531,United States,272.16,False
a9d59a,United States,4.12,True
a4e4a7,United States,64.01,False
ac4237,United States,260.31,False
ac5569,United States,266.61,False
a757ae,United States,95.69,False
abdeec,United States,247.53,False
a31fa0,United States,52.36,False
344648,Spain,243.0,False
469e42,Greece,222.11,False
4cc578,Iceland,151.71,False
504e86,Republic of Moldova,157.24,False
a0030d,United States,131.26,False
c079a6,Canada,224.16,False
4cc57c,Iceland,218.65,False
4402b9,Austria,190.23,False
7807b9,China,215.04,False
a54d3c,United States,2.83,True
a361fe,United States,239.63,False
46b8b4,Greece,240.25,False
46b8b2,Greece,228.02,False
46b8b3,Greece,234.75,False
7807aa,China,98.7,False
46b8ad,Greece,250.24,False
46b8aa,Greece,233.97,False
4402e8,Austria,210.03,False
4402e5,Austria,124.01,False
c079ce,Canada,242.17,False
a54d4e,United States,51.62,False
87304a,Japan,151.03,False
46b8a2,Greece,218.63,False
a54d69,United States,5.14,True
7807bb,China,151.27,False
46b8a9,Greece,259.23,False
ac425a,United States,264.14,False
a9728c,United States,156.4,False
a1dfe4,United States,79.8,False
acdb7e,United States,91.21,False
a2a61f,United States,9.99,False
a3761c,United States,0.06,True
3d24fe,Germany,69.7,False
a05cf3,United States,71.87,False
a851f6,United States,228.45,False
406a62,United Kingdom,280.52,False
a14991,United States,57.29,False
a29cbf,United States,227.33,False
c03068,Canada,183.37,False
adc5ff,United States,232.97,False
a1dfd7,United States,51.26,False
c03064,Canada,193.84,False
e4a139,Brazil,57.62,False
a25659,United States,90.74,False
801526,India,0.0,True
4021ca,United Kingdom,50.0,False
af3b53,United States,215.81,False
406a59,United Kingdom,233.7,False
801530,India,249.33,False
801536,India,211.52,False
801533,India,281.95,False
a51958,United States,164.85,False
a2563b,United States,220.54,False
e4a125,Brazil,190.42,False
4034eb,United Kingdom,41.38,False
406a3e,United Kingdom,226.62,False
a8fd5a,United States,81.53,False
a0bfcc,United States,46.41,False
a9d4d7,United States,56.53,False
3ffd0d,Germany,38.58,False
8850b0,Thailand,238.86,False
ac5700,United States,0.0,False
e4a130,Brazil,220.83,False
407d5f,United Kingdom,126.69,False
a3c649,United States,235.73,False
407d5b,United Kingdom,242.96,False
407d5c,United Kingdom,178.72,False
801509,India,80.78,False
406a35,United Kingdom,221.74,False
4404d8,Austria,173.3,False
4404d6,Austria,79.56,False
a2561e,United States,203.47,False
a91d8e,United States,259.69,False
468d07,Greece,225.2,False
48e89e,Poland,57.09,False
a13651,United States,240.8,False
80154b,India,148.39,False
a12378,United States,6.69,True
3ffd06,Germany,31.45,False
06a13c,Qatar,73.51,False
a0acff,United States,209.55,False
a9d4b5,United States,137.44,False
48c241,Poland,37.68,False
a48321,United States,254.69,False
ac5723,United States,232.69,False
aaadb2,United States,239.97,False
48c22d,Poland,229.23,False
48c22b,Poland,178.64,False
a5f1bc,United States,181.65,False
ad7701,United States,231.86,False
48c238,Poland,231.57,False
48c232,Poland,216.53,False
600b78,Azerbaijan,209.81,False
a3897f,United States,228.91,False
48c233,Poland,178.3,False
a1237d,United States,51.1,False
a23030,United States,179.53,False
c0301a,Canada,195.33,False
a65a6c,United States,81.39,False
406a92,United Kingdom,159.08,False
406a93,United Kingdom,197.39,False
48e87d,Poland,46.84,False
a3d90a,United States,189.95,False
a5f1ca,United States,125.22,False
48c229,Poland,242.11,False
406a91,United Kingdom,112.33,False
a0f014,United States,57.81,False
80152e,India,202.74,False
48c228,Poland,213.67,False
801539,India,134.19,False
a0acdd,United States,214.63,False
48c223,Poland,242.72,False
48c224,Poland,64.65,False
48c221,Poland,232.4,False
a25667,United States,126.72,False
48c222,Poland,232.41,False
48c220,Poland,238.7,False
ac5746,United States,194.48,False
801546,India,129.64,False
801547,India,184.23,False
86cf5a,Japan,5.14,True
a37657,United States,65.02,False
80153b,India,229.13,False
80153e,India,169.74,False
a25678,United States,186.03,False
a8fd2c,United States,163.35,False
38171d,France,53.47,False
a997ee,United States,159.75,False
a851c3,United States,182.17,False
4021f7,United Kingdom,40.49,False
a0acf9,United States,190.09,False
a55fa2,United States,1.29,True
aaade6,United States,223.85,False
a12364,United States,50.37,False
a4835c,United States,110.2,False
a05e02,United States,137.36,False
a66ce6,United States,37.17,False
ab6b45,United States,200.44,False
80158b,India,6.94,True
a3c68c,United States,272.18,False
a66ce0,United States,260.25,False
505ed4,Slovakia,80.85,False
a4d34c,United States,89.16,False
a05e16,United States,76.48,False
a9e93b,United States,180.84,False
a2439c,United States,216.9,False
407d09,United Kingdom,40.8,False
ac8b2e,United States,207.0,False
80159d,India,221.84,False
a48356,United States,254.34,False
407d00,United Kingdom,246.57,False
a7a956,United States,159.34,False
aa4ac9,United States,5.92,True
a49680,United States,206.32,False
48e83d,Poland,46.94,False
a8a309,United States,150.53,False
a5e003,United States,212.88,False
80156d,India,248.7,False
505edf,Slovakia,52.45,False
a7333f,United States,43.23,False
3d7ff4,Germany,43.07,False
ad0e61,United States,236.9,False
a7333e,United States,257.68,False
a62698,United States,92.47,False
801584,India,208.03,False
505ef6,Slovakia,51.68,False
a2a686,United States,218.44,False
ac55f3,United States,218.7,False
c03003,Canada,0.0,True
a7598c,United States,239.51,False
3d1329,Germany,53.71,False
c03000,Canada,236.9,False
a2ecf3,United States,225.18,False
80157a,India,257.2,False
a6002a,United States,137.07,False
acee50,United States,244.97,False
ac42bf,United States,228.44,False
801590,India,212.54,False
a74679,United States,0.0,False
407d4e,United Kingdom,43.48,False
a6cfb6,United States,70.32,False
407d4c,United Kingdom,243.97,False
a04b14,United States,72.6,False
0d03f4,Mexico,162.88,False
3e7a98,Germany,22.27,False
a80fb2,United States,50.46,False
39244d,France,46.24,False
a04b24,United States,237.97,False
c05613,Canada,221.51,False
a29e24,United States,183.95,False
44056b,Austria,240.3,False
a92fa3,United States,255.78,False
aca5e5,United States,231.89,False
3e31ea,Germany,199.26,False
a3c662,United States,8.23,True
a9e908,United States,82.4,False
a63975,United States,256.77,False
407d45,United Kingdom,6.69,True
407d44,United Kingdom,181.93,False
407d47,United Kingdom,82.32,False
a9e902,United States,46.35,False
a89a9f,United States,45.0,False
a89a9e,United States,62.35,False
a67ff6,United States,137.49,False
407d33,United Kingdom,81.36,False
406a05,United Kingdom,248.75,False
a148b9,United States,151.93,False
a8ea85,United States,61.22,False
a4f98b,United States,0.0,True
a66cd8,United States,57.32,False
78095a,China,214.9,False
a028db,United States,32.67,False
aca5fd,United States,47.37,False
407d22,United Kingdom,234.81,False
a5aff2,United States,0.0,False
a75966,United States,210.37,False
885111,Thailand,227.91,False
885113,Thailand,237.35,False
adc694,United States,189.89,False
ad504d,United States,77.68,False
a388e4,United States,0.0,True
a3c5a3,United States,161.18,False
a1ce54,United States,43.76,False
40224d,United Kingdom,37.61,False
885107,Thailand,239.04,False
ad5046,United States,76.4,False
7808fd,China,98.7,False
885103,Thailand,242.27,False
7892a0,China,249.92,False
7892a6,China,254.64,False
407bde,United Kingdom,60.2,False
3ffcd6,Germany,70.03,False
407bdc,United Kingdom,224.21,False
a9d699,United States,92.72,False
a66e03,United States,197.47,False
a78e09,United States,268.52,False
ab48aa,United States,198.29,False
3ffca8,Germany,67.19,False
a6009e,United States,221.33,False
40222c,United Kingdom,44.41,False
ab48bf,United States,264.47,False
88510d,Thailand,238.13,False
a9e99d,United States,48.33,False
3ffcb6,Germany,68.58,False
a72099,United States,53.37,False
adb35c,United States,207.66,False
a388af,United States,264.74,False
a255b4,United States,55.6,False
a9998d,United States,35.47,False
ab48cc,United States,259.69,False
c041bc,Canada,201.07,False
ab6b02,United States,199.06,False
a5e02d,United States,143.98,False
abce05,United States,44.76,False
a6136f,United States,44.78,False
a9e975,United States,68.17,False
a1ce99,United States,233.67,False
a3a086,United States,193.53,False
4a3439,Romania,52.9,False
a86674,United States,192.32,False
8013d5,India,227.31,False
ac9e26,United States,74.21,False
a78cfc,United States,147.71,False
06a0de,Qatar,254.55,False
3d132f,Germany,36.01,False
4acaa1,Sweden,256.89,False
ac9e23,United States,212.65,False
a242c3,United States,183.93,False
a41b0f,United States,30.37,False
3dcfff,Germany,77.62,False
a362a9,United States,145.74,False
a42e48,United States,163.29,False
ab35d3,United States,68.42,False
a255da,United States,233.14,False
ab7e59,United States,54.55,False
ac9e31,United States,52.35,False
a2db21,United States,146.58,False
a495b4,United States,217.43,False
ab35cb,United States,159.67,False
a5e070,United States,59.16,False
a29e5c,United States,211.97,False
3e464e,Germany,82.35,False
aaae52,United States,231.94,False
ac9e3d,United States,42.1,False
a9e962,United States,30.37,False
a2b8db,United States,0.0,True
a04b92,United States,171.39,False
a518b8,United States,90.65,False
ad7631,United States,191.43,False
ad7634,United States,245.3,False
71c759,Republic of Korea,229.18,False
acffbc,United States,225.29,False
acffbe,United States,229.2,False
a54e98,United States,111.29,False
a53b69,United States,124.45,False
8013fe,India,3.86,False
a89b16,United States,48.37,False
a8eb08,United States,52.16,False
a54e8f,United States,147.13,False
a3fb6f,United States,172.77,False
a2db88,United States,70.96,False
88517a,Thailand,232.76,False
a732ae,United States,219.43,False
a865c8,United States,2.57,True
ab2349,United States,74.86,False
ad8958,United States,239.1,False
a9d5a2,United States,177.24,False
ac6993,United States,0.0,True
aa02ab,United States,231.01,False
88516f,Thailand,233.48,False
88516d,Thailand,241.38,False
4acaa6,Sweden,202.3,False
8013e3,India,130.01,False
a5f2ce,United States,68.45,False
a732d9,United States,140.98,False
a9b088,United States,223.76,False
aa15cc,United States,221.58,False
600b26,Azerbaijan,268.98,False
4acab0,Sweden,162.25,False
4acab2,Sweden,214.03,False
e4a093,Brazil,216.18,False
7808a8,China,4.12,False
a89b30,United States,55.86,False
4acaaf,Sweden,229.06,False
3935a0,France,42.79,False
a7a8ed,United States,223.27,False
a65b76,United States,236.72,False
4acac4,Sweden,149.02,False
885156,Thailand,228.96,False
4a2184,Romania,237.31,False
885157,Thailand,78.83,False
a13748,United States,210.35,False
a54e56,United States,126.54,False
71c717,Republic of Korea,212.44,False
a04aa9,United States,188.69,False
71c710,Republic of Korea,215.24,False
a37713,United States,219.2,False
342107,Spain,211.6,False
342105,Spain,230.11,False
a12429,United States,239.84,False
4403bb,Austria,256.39,False
71c707,Republic of Korea,214.74,False
ac5697,United States,146.11,False
404866,United Kingdom,47.66,False
a3fb3a,United States,130.5,False
a05ddc,United States,207.74,False
39bb21,France,201.86,False
39bb23,France,214.48,False
407ba4,United Kingdom,47.87,False
ad7697,United States,68.94,False
a3c5ea,United States,225.93,False
885170,Thailand,230.74,False
a8a391,United States,269.23,False
71c738,Republic of Korea,226.52,False
ac3053,United States,144.14,False
a54e77,United States,102.2,False
39ce24,France,280.1,False
a612a6,United States,216.25,False
a7de16,United States,229.73,False
a3c5fd,United States,222.63,False
4403f0,Austria,154.88,False
0ac9ab,Colombia,3.86,True
a54e87,United States,55.07,False
a00425,United States,130.69,False
0ac9c3,Colombia,248.61,False
a9607d,United States,83.16,False
c067ae,Canada,241.16,False
4b1815,Switzerland,148.49,False
4b1817,Switzerland,119.32,False
4b1819,Switzerland,244.34,False
a2e5ec,United States,61.74,False
aa56db,United States,109.55,False
408124,United Kingdom,74.58,False
ade18c,United States,238.5,False
ade191,United States,92.35,False
880459,Thailand,235.17,False
440da5,Austria,204.38,False
440da6,Austria,216.03,False
880457,Thailand,66.76,False
a22e98,United States,192.93,False
c02db4,Canada,74.82,False
a305fd,United States,228.18,False
a678e5,United States,203.77,False
880455,Thailand,104.43,False
4b1803,Switzerland,9.77,True
aa56d8,United States,221.9,False
a34e6a,United States,253.86,False
880450,Thailand,209.77,False
4b1809,Switzerland,0.0,True
aa56d5,United States,1.54,True
0d0c02,Mexico,211.39,False
4b1800,Switzerland,242.44,False
4b1801,Switzerland,139.18,False
408111,United Kingdom,87.67,False
a1fb4b,United States,249.55,False
a33b52,United States,118.36,False
403ddc,United Kingdom,44.32,False
a57b43,United States,161.64,False
aaef60,United States,266.65,False
4952cb,Portugal,204.22,False
4952cc,Portugal,151.0,False
4952ce,Portugal,245.15,False
a665c5,United States,179.05,False
ace6b5,United States,45.79,False
a4ab44,United States,201.9,False
ad3c16,United States,6.69,True
7c6b0d,Australia,230.22,False
ac96be,United States,239.57,False
a1c5f8,United States,96.24,False
a798ea,United States,62.35,False
a7e8bf,United States,216.12,False
ab76eb,United States,187.86,False
0d0c0f,Mexico,207.22,False
aa8c10,United States,131.68,False
4b181c,Switzerland,82.83,False
4952c9,Portugal,177.42,False
aa56b6,United States,30.87,True
aa56b5,United States,196.01,False
a46e40,United States,178.23,False
aa56b8,United States,187.21,False
440daa,Austria,120.09,False
a2f8f5,United States,38.73,False
4952c1,Portugal,203.05,False
4952c2,Portugal,240.13,False
440daf,Austria,201.63,False
a1c5e0,United States,245.71,False
4952c7,Portugal,245.85,False
4952c8,Portugal,227.86,False
4b180c,Switzerland,209.31,False
ac2f5a,United States,145.18,False
ab63d7,United States,206.76,False
ae26a4,United States,65.58,False
a46e35,United States,180.86,False
a33b1e,United States,212.29,False
a34e4b,United States,46.31,False
4952af,Portugal,222.2,False
ac2f83,United States,248.5,False
3c6669,Germany,210.53,False
3c6667,Germany,250.32,False
3c6666,Germany,249.56,False
4952b1,Portugal,265.27,False
e4943f,Brazil,258.8,False
aaef89,United States,199.57,False
3c664e,Germany,6.69,True
ad3c1f,United States,228.74,False
3d1cd8,Germany,5.25,False
40814a,United Kingdom,0.77,True
e49444,Brazil,222.26,False
a7b057,United States,181.6,False
3c6664,Germany,170.89,False
40814f,United Kingdom,37.96,False
3c6663,Germany,228.37,False
3c6678,Germany,166.05,False
aa9f0b,United States,30.46,False
ace6c0,United States,63.61,False
e4944f,Brazil,157.95,False
3c666b,Germany,139.33,False
a45b5b,United States,96.33,False
e49450,Brazil,224.55,False
0a00c2,Algeria,246.44,False
3c6672,Germany,214.51,False
3c6671,Germany,243.93,False
3c6670,Germany,200.1,False
3c6676,Germany,5.4,True
3c6675,Germany,155.29,False
ac83d5,United States,211.59,False
3c6674,Germany,173.31,False
40813b,United Kingdom,40.51,False
a58e1e,United States,144.25,False
a34e9d,United States,205.7,False
408142,United Kingdom,241.61,False
e4941b,Brazil,260.84,False
e4941c,Brazil,265.12,False
ae13c9,United States,130.57,False
3d1cf3,Germany,71.71,False
3c666f,Germany,209.17,False
a9038b,United States,58.51,False
abfc71,United States,206.75,False
ace6e2,United States,72.97,False
aa3199,United States,59.35,False
408134,United Kingdom,214.45,False
a34e97,United States,214.65,False
402ae1,United Kingdom,51.66,False
3d6008,Germany,61.24,False
a88075,United States,105.05,False
a9acf4,United States,129.36,False
a7c2d8,United States,271.65,False
c02e9b,Canada,145.4,False
a69b92,United States,212.39,False
708025,Lao People's Democratic Republic,201.89,False
3cc8c8,Germany,215.51,False
a7c2be,United States,84.01,False
a94b4d,United States,237.38,False
ace796,United States,123.13,False
4b187c,Switzerland,221.01,False
a6a2f2,United States,240.05,False
0d0ae8,Mexico,207.26,False
4b187f,Switzerland,233.79,False
ade106,United States,38.24,False
4b1885,Switzerland,241.34,False
3c65c3,Germany,105.27,False
3c65c2,Germany,3.09,True
ac7169,United States,214.74,False
3c65c1,Germany,239.66,False
a5cb96,United States,49.78,False
4b1880,Switzerland,224.12,False
0d0af7,Mexico,79.14,False
a10dd5,United States,181.48,False
a6eb93,United States,56.59,False
0d0aef,Mexico,195.1,False
adf45a,United States,187.87,False
acd481,United States,223.32,False
3c65d4,Germany,142.2,False
3c65d2,Germany,239.62,False
3c65d1,Germany,229.39,False
3c65c7,Germany,222.61,False
4b4bf5,Switzerland,29.18,False
3c65c4,Germany,237.51,False
a94b2b,United States,238.31,False
a09db9,United States,166.27,False
3c65c9,Germany,227.58,False
45e5b3,Denmark,57.77,False
a45b96,United States,183.68,False
3c65ce,Germany,220.55,False
ae0136,United States,171.32,False
aab9a8,United States,227.87,False
a94b48,United States,211.61,False
3c65d8,Germany,181.83,False
a04424,United States,154.97,False
3c65d9,Germany,1.54,True
3c65cc,Germany,179.07,False
3c65ca,Germany,172.57,False
c02e5a,Canada,293.15,False
a42747,United States,60.56,False
a6eb1e,United States,133.67,False
aa30bd,United States,70.96,False
3ff014,Germany,32.96,False
392d43,France,46.95,False
0c4184,Dominican Republic,223.07,False
a1a110,United States,229.72,False
a33aa7,United States,255.48,False
a2e740,United States,68.78,False
ac2f18,United States,249.9,False
a94b29,United States,151.98,False
a70b2f,United States,207.61,False
a83e49,United States,63.62,False
a808f3,United States,186.07,False
a2e71a,United States,46.61,False
aaef21,United States,214.61,False
a28423,United States,218.07,False
c02e92,Canada,4.12,True
a785fd,United States,237.81,False
0d0ac8,Mexico,244.44,False
a7d5cc,United States,4.12,True
a57b8b,United States,249.33,False
0c4155,Dominican Republic,213.77,False
0c4156,Dominican Republic,210.06,False
a7c2a8,United States,229.69,False
a69b86,United States,125.97,False
aa56f7,United States,5.4,True
a94b05,United States,213.89,False
a94b02,United States,3.86,True
ac2f37,United States,261.12,False
a94b08,United States,242.39,False
3c65a1,Germany,242.93,False
aadc11,United States,5.4,True
ab89f7,United States,51.8,False
ad070a,United States,66.27,False
a1515b,United States,232.88,False
a2d462,United States,66.59,False
3d72df,Germany,49.39,False
a5475e,United States,45.04,False
3980a3,France,79.69,False
ace718,United States,220.76,False
ae2708,United States,70.22,False
a41447,United States,236.37,False
4488b4,Belgium,46.37,False
a1c797,United States,63.31,False
a2e76c,United States,48.38,False
3d0b6e,Germany,53.23,False
4a09b2,Romania,151.74,False
ace703,United States,136.91,False
ad0725,United States,218.51,False
aaa752,United States,43.78,False
a2e76a,United States,44.29,False
45c089,Denmark,55.62,False
a0dae2,United States,132.41,False
43ee32,United Kingdom,171.46,False
a4aabc,United States,62.72,False
ab7768,United States,128.9,False
800da0,India,244.58,False
a42757,United States,46.61,False
ac7103,United States,229.48,False
aaeddb,United States,153.94,False
a70aa1,United States,227.79,False
a0dadb,United States,281.37,False
a78750,United States,88.35,False
75833a,Philippines,248.91,False
a5dde7,United States,46.07,False
ab5125,United States,59.94,False
3de8e3,Germany,52.12,False
3d0b1d,Germany,58.4,False
a40164,United States,52.23,False
4baf21,Turkey,238.86,False
ac2dea,United States,0.77,True
a2c163,United States,199.76,False
a41487,United States,235.7,False
ac7125,United States,55.8,False
49530d,Portugal,249.2,False
c07070,Canada,0.06,True
a2717f,United States,236.09,False
a94b72,United States,0.51,True
516097,Montenegro,197.27,False
ac7130,United States,86.84,False
a94b6b,United States,247.11,False
402b62,United Kingdom,33.51,False
495307,Portugal,284.43,False
86d5d8,Japan,239.63,False
a4bdb9,United States,232.76,False
495302,Portugal,242.63,False
a4278e,United States,9.77,True
a3f436,United States,104.79,False
ace74e,United States,68.42,False
3ff092,Germany,56.81,False
a4bdbb,United States,47.67,False
a1a14b,United States,46.27,False
3ff07b,Germany,50.94,False
ac712d,United States,0.0,True
758308,Philippines,247.36,False
3c6745,Germany,72.43,False
a0a6c5,United States,222.28,False
440cfe,Austria,220.98,False
3c6749,Germany,220.27,False
a94ae3,United States,258.62,False
acd2be,United States,216.7,False
a94ae5,United States,188.73,False
39d0f4,France,39.73,False
abb2d5,United States,242.73,False
a64172,United States,53.84,False
a7b133,United States,72.72,False
a90454,United States,90.24,False
e4936a,Brazil,249.3,False
0d0b66,Mexico,152.45,False
3c674a,Germany,221.86,False
a76154,United States,245.73,False
e48043,Brazil,212.27,False
ac1b80,United States,171.58,False
3c6753,Germany,210.42,False
ac1b82,United States,217.79,False
3c6752,Germany,176.04,False
a7749f,United States,102.48,False
408066,United Kingdom,130.24,False
a559c1,United States,88.07,False
3c674d,Germany,222.44,False
a9046d,United States,13.38,True
408053,United Kingdom,239.86,False
a10f41,United States,52.72,False
a7b13b,United States,259.47,False
a189f2,United States,170.38,False
3c542c,Germany,227.08,False
abfb7c,United States,263.09,False
0d0b92,Mexico,251.11,False
3c6704,Germany,12.86,True
440cbe,Austria,183.5,False
440cbf,Austria,228.47,False
402b05,United Kingdom,48.87,False
a76120,United States,53.53,False
3c6707,Germany,257.9,False
a043ec,United States,250.73,False
a70abe,United States,62.84,False
a1fc3b,United States,236.56,False
3c6711,Germany,3.6,False
3c6710,Germany,256.08,False
440cab,Austria,293.81,False
440cac,Austria,226.64,False
a163f2,United States,246.44,False
440cb1,Austria,233.97,False
a030a8,United States,157.56,False
a163c2,United States,1.29,True
a34f40,United States,240.82,False
a043cb,United States,106.51,False
a0a6ca,United States,53.79,False
a8943d,United States,230.8,False
440ce8,Austria,50.54,False
a76143,United States,72.24,False
3c670c,Germany,272.03,False
a6eacf,United States,215.27,False
ac9709,United States,3.6,True
4008ae,United Kingdom,125.5,False
c08335,Canada,266.68,False
40808c,United Kingdom,220.73,False
aa9de7,United States,110.15,False
